source_id,ra,dec,pmra,pmdec,phot_g_mean_mag,b_jkc_mag,v_jkc_mag,r_jkc_mag,i_jkc_mag,g_sdss_mag,r_sdss_mag,i_sdss_mag,c_star
1903139629933617408,339.40018193039305,34.341609594643984,-6.906037994525035,-13.636165849331302,16.551774978637695,18.087528228759766,16.96552085876465,16.27910614013672,15.691522598266602,17.524229049682617,16.518341064453125,16.15146255493164,-0.01128077507019043
1903139526854402432,339.3564489853395,34.32181414741738,1.3120178335508879,-3.8204051019975322,16.881736755371094,17.86042594909668,17.09145164489746,16.668418884277344,16.237472534179688,17.406496047973633,16.86461067199707,16.659141540527344,-0.008104085922241211
1903181377015684352,339.3022500791471,34.61203522237381,-1.0213892198641363,-1.135783372906367,17.25825309753418,18.18433380126953,17.447402954101562,17.04256820678711,16.647470474243164,17.751697540283203,17.2322998046875,17.053224563598633,-0.018895268440246582
1903175501500460800,339.4406550183327,34.437441494617424,,,15.729636192321777,16.65287208557129,15.801445007324219,15.333673477172852,14.863685607910156,16.173030853271484,15.550827980041504,15.284122467041016,0.20535767078399658
1903931961204548736,339.2615211203101,34.615424259970176,-0.954713680570376,-2.0697502964003256,16.491670608520508,17.334728240966797,16.675045013427734,16.288942337036133,15.889381408691406,16.94370460510254,16.475805282592773,16.300935745239258,-0.0006681680679321289
1903150350171799680,339.25278966798356,34.315880473276785,-6.776083185327354,-2.7037116433957564,15.921067237854004,16.982742309570312,16.138559341430664,15.676976203918457,15.24640941619873,16.501750946044922,15.87886905670166,15.665016174316406,-0.0005856752395629883
1903151140445770112,339.25967437389414,34.384638998199634,-2.445197436280261,0.9191900535243869,17.477771759033203,18.495027542114258,17.7164306640625,17.25094985961914,16.803686141967773,18.047204971313477,17.45337677001953,17.221187591552734,0.014946699142456055
1903150693769174784,339.21669798417275,34.34623898325891,-3.9829493752908123,1.713115254970173,16.62804412841797,17.49161720275879,16.820873260498047,16.41744613647461,16.018964767456055,17.09326934814453,16.6099853515625,16.430953979492188,-0.00253140926361084
1903149731696513536,339.3047380539677,34.30604868933274,-7.867418866408235,-12.475609347234352,17.081878662109375,19.011213302612305,17.62118911743164,16.817249298095703,16.101999282836914,18.352392196655273,17.092266082763672,16.597307205200195,-0.01691138744354248
1903150865567870848,339.2757163029333,34.34717824049814,2.4520190997491857,-2.947907192916488,17.305587768554688,18.269901275634766,17.50333023071289,17.09819221496582,16.68087387084961,17.817684173583984,17.29291534423828,17.097972869873047,-0.03535044193267822
1903152411756276736,339.31082817624025,34.385356681314946,1.486732694045189,-2.331592371916943,15.73961353302002,16.45811653137207,15.89465045928955,15.551958084106445,15.20130443572998,16.102935791015625,15.730293273925781,15.599915504455566,-0.0019446611404418945
1903154748218287232,339.1510837775214,34.412700632767,30.198338360693565,32.29432833032364,16.580774307250977,17.812746047973633,16.89129066467285,16.33134651184082,15.81353759765625,17.314693450927734,16.554853439331055,16.256193161010742,-0.0036683082580566406
1903153889224835072,339.1653426133186,34.370882667287574,-3.463014243836707,-3.585945921790341,12.772456169128418,13.611980438232422,12.946089744567871,12.565613746643066,12.19455623626709,13.21120834350586,12.750262260437012,12.598734855651855,-0.0027086734771728516
1903899736066007936,339.05876424915243,34.42802735565547,-1.4778976279543963,0.32932364382168544,17.000764846801758,18.77109146118164,17.513399124145508,16.708765029907227,16.04569435119629,18.17461585998535,16.96922492980957,16.524667739868164,-0.0001285076141357422
1903907260848697216,339.06503771572835,34.52213915141565,-0.8737670327796727,-3.135158079525713,16.219961166381836,17.117008209228516,16.423765182495117,16.00193214416504,15.590548515319824,16.710115432739258,16.195295333862305,16.00461769104004,0.038754820823669434
1903909391152646784,339.16993805198865,34.599023008221394,-2.4827100350364137,-2.758619040891473,15.81930923461914,16.765256881713867,16.013124465942383,15.590591430664062,15.189284324645996,16.324722290039062,15.782858848571777,15.60241413116455,-0.003755331039428711
1903908566518941952,339.1888217344612,34.57508700574737,-3.572088526627357,-2.5433646305388544,16.723926544189453,17.576663970947266,16.89774513244629,16.510154724121094,16.129793167114258,17.171777725219727,16.69708251953125,16.53743553161621,-0.0020219087600708008
1903908154202071680,339.1704099197816,34.5490759650733,0.5597281823417323,0.11276468884136437,16.191530227661133,17.67347526550293,16.58294105529785,15.919267654418945,15.351533889770508,17.120168685913086,16.157428741455078,15.807378768920898,-0.006237626075744629
1903908910116136320,339.1204345417257,34.571314278407385,-5.327448737317947,-9.448759170408453,16.307029724121094,17.17723274230957,16.496990203857422,16.096920013427734,15.690903663635254,16.774795532226562,16.29033660888672,16.103769302368164,0.0008466243743896484
1903155297974098816,339.2068682809197,34.45835649711633,-4.829031258884859,-9.829658225268968,16.98131561279297,18.19295310974121,17.26233673095703,16.701751708984375,16.14678955078125,17.68396759033203,16.93560218811035,16.598051071166992,0.04790520668029785
1903156844162504064,339.2101636212617,34.47755536105185,1.319635713598692,-4.550926511175616,17.569231033325195,18.403076171875,17.740419387817383,17.37257194519043,16.985002517700195,18.004409790039062,17.560407638549805,17.3890323638916,-0.013490676879882812
1903137499629661184,339.30076996624604,34.26478287120217,5.040867749629165,-3.6773930116939773,14.178220748901367,15.269952774047852,14.403430938720703,13.916330337524414,13.46894645690918,14.785896301269531,14.120890617370605,13.891518592834473,0.013529300689697266
1903163853549156224,339.458540942493,34.43053963064505,-3.819959372957041,1.1841578354868094,15.675341606140137,16.602750778198242,15.875509262084961,15.45729923248291,15.055344581604004,16.17414665222168,15.650880813598633,15.46609878540039,-0.00792992115020752
1903137770210732928,339.37464532167076,34.28574821405786,7.698488403022302,-2.317981248086038,13.041412353515625,13.872371673583984,13.214632987976074,12.821961402893066,12.455835342407227,13.476129531860352,13.00609016418457,12.859208106994629,0.023827195167541504
1903138358623312128,339.4091241767124,34.263668112827496,-3.1511233957028137,-2.4927342705206397,16.69106101989746,17.512495040893555,16.8767032623291,16.48973846435547,16.102685928344727,17.13327407836914,16.6799373626709,16.506906509399414,-0.002055048942565918
1903175570219937280,339.43245064242706,34.43544116945232,-0.5814396519104448,-2.512020572341755,17.057096481323242,17.893661499023438,17.247102737426758,16.86193084716797,16.461429595947266,17.50055503845215,17.05046272277832,16.865419387817383,-0.002267003059387207
1903143237705970176,339.2251179532945,34.219614399219935,-13.819178502879776,-11.60237674448098,15.481322288513184,16.56706428527832,15.716981887817383,15.23715877532959,14.794296264648438,16.086410522460938,15.44033145904541,15.21574592590332,-0.00437772274017334
1903144509016274048,339.14493845606404,34.284232807053186,6.7977720679657025,-14.492042393137412,16.730501174926758,19.056041717529297,17.516132354736328,16.540746688842773,15.56348991394043,18.360715866088867,16.888935089111328,16.122928619384766,-0.0004687309265136719
1903147395234288128,339.0833093400769,34.30413154114918,-7.45796238709637,-6.285149735136889,15.028511047363281,15.999612808227539,15.225418090820312,14.796249389648438,14.397284507751465,15.552606582641602,14.988567352294922,14.808429718017578,-0.0030024051666259766
1903147498313507840,339.114148617598,34.29104490249039,10.95086784923034,-9.835775408163867,16.136737823486328,17.512798309326172,16.498945236206055,15.870562553405762,15.308952331542969,16.983951568603516,16.10202407836914,15.765052795410156,0.0010645389556884766
1903147498313508224,339.1208639364557,34.29231542600442,38.75559088641959,13.122725036602992,13.196661949157715,14.111605644226074,13.391385078430176,12.975746154785156,12.576070785522461,13.690459251403809,13.16710376739502,12.987558364868164,0.012651562690734863
1903149662977039360,339.3053152796388,34.297043041453854,-2.9518480728373127,-4.944213758852504,13.919025421142578,14.72350788116455,14.089803695678711,13.716750144958496,13.347002029418945,14.33913803100586,13.90027904510498,13.75125789642334,-0.0016883611679077148
1903150040934155136,339.2921039435521,34.33170943384594,-3.7435794184427844,-3.54767710632225,16.699630737304688,17.948766708374023,17.004287719726562,16.432588577270508,15.915404319763184,17.44652557373047,16.6530704498291,16.361772537231445,0.009576201438903809
1903152514835490944,339.3210519977051,34.39535383507791,-2.9833827374228212,-1.165532820074859,16.534751892089844,17.585525512695312,16.767248153686523,16.300907135009766,15.865360260009766,17.1179256439209,16.501930236816406,16.28542709350586,-0.012682318687438965
1903152480475750400,339.29984779726743,34.402550026649116,3.6462334071537965,-0.1653240986253149,17.052244186401367,18.279951095581055,17.34811019897461,16.79829978942871,16.29312515258789,17.77031135559082,17.015729904174805,16.731735229492188,-0.021552205085754395
1903154851297501952,339.1117957449185,34.398399921405485,11.804116603496901,4.469622180374242,16.3773193359375,17.323158264160156,16.609073638916016,16.16999053955078,15.707513809204102,16.925758361816406,16.379560470581055,16.132421493530273,0.0034564733505249023
1903906230056557312,339.1499030716141,34.48916181564283,-11.409325883947583,-7.645936401412943,13.277168273925781,14.528398513793945,13.583181381225586,13.024592399597168,12.510416030883789,14.012977600097656,13.244277000427246,12.951918601989746,-0.001098036766052246
1903906539294195968,339.14013805560256,34.53046070658814,48.4376952289384,-11.900618736995028,13.287607192993164,14.460716247558594,13.557351112365723,13.032806396484375,12.569294929504395,13.960493087768555,13.24179458618164,12.996044158935547,-0.00445401668548584
1903907398287649280,339.08866666024517,34.544273112097414,7.04739290966644,3.657616214996691,16.02474021911621,16.988893508911133,16.237634658813477,15.803442001342773,15.378852844238281,16.553260803222656,16.001066207885742,15.793521881103516,0.016300678253173828
1903908566518931200,339.19352181497686,34.57108536169595,-9.381372723193822,-3.4176439480995056,16.327922821044922,17.166828155517578,16.51766014099121,16.120744705200195,15.72204875946045,16.77652931213379,16.309505462646484,16.133792877197266,-0.004699110984802246
1903155435413050368,339.15965985891427,34.4482928624737,2.128292510576034,-2.023201018684518,16.995962142944336,18.034414291381836,17.205236434936523,16.76845932006836,16.348094940185547,17.562402725219727,16.963560104370117,16.766448974609375,-0.023274779319763184
1903156260046958464,339.30723158736424,34.4743070683636,-1.4313130345018754,-11.861753270829832,15.999836921691895,17.134380340576172,16.244861602783203,15.753314018249512,15.291882514953613,16.63723373413086,15.958762168884277,15.71845817565918,-0.004708409309387207
1903163406872565376,339.484586988601,34.39387565521127,0.4222455717040032,-2.5494307304539565,16.49675941467285,17.79846954345703,16.804834365844727,16.231693267822266,15.729265213012695,17.263545989990234,16.452465057373047,16.165300369262695,-0.0062656402587890625
1903176807170502784,339.4086995209804,34.51837089135285,0.877778670942874,-4.670927392053547,16.511667251586914,17.4112606048584,16.69951057434082,16.291234970092773,15.892176628112793,16.98970603942871,16.485597610473633,16.297338485717773,-0.0032622814178466797
1903175879457577600,339.4397818218076,34.470661369053815,-0.9573307516774562,-4.5194457818652545,17.414670944213867,18.17206382751465,17.581953048706055,17.229476928710938,16.84752655029297,17.804889678955078,17.410856246948242,17.266036987304688,-0.014259815216064453
1903177597444657024,339.41368959409925,34.569583160122285,11.994059926985974,0.5831593799652699,15.623294830322266,16.633380889892578,15.847474098205566,15.394976615905762,14.947137832641602,16.180442810058594,15.599637985229492,15.370811462402344,-0.00035822391510009766
1903177391286054656,339.4108563620894,34.52752403242336,-3.8027246857887858,-0.4019084981258086,16.77470588684082,18.15041160583496,17.10601043701172,16.50071144104004,15.972590446472168,17.603633880615234,16.72574234008789,16.419837951660156,-0.010545849800109863
1903140110969949568,339.4033318648081,34.3731024822646,-1.7953248972403884,-4.1092017215374135,15.913867950439453,16.72663116455078,16.09551429748535,15.71444034576416,15.325008392333984,16.339677810668945,15.903732299804688,15.731189727783203,-0.002347588539123535
1903139733012837376,339.4428694124777,34.33198145264386,-17.133025382336598,-10.788248615983814,16.60399627685547,17.749544143676758,16.88121223449707,16.360034942626953,15.884366035461426,17.26803207397461,16.568944931030273,16.317337036132812,-0.005110740661621094
1903140110969950208,339.40690426682534,34.36923887360726,-2.3521930199197287,-1.1437594963395774,17.213176727294922,17.947643280029297,17.362699508666992,17.025659561157227,16.664026260375977,17.584531784057617,17.206148147583008,17.06801986694336,-0.010377764701843262
1903179865187214080,339.33895138692736,34.512324646105654,0.8603112933088404,-3.5987197622519562,11.743239402770996,13.098398208618164,12.04024600982666,11.483713150024414,10.958436965942383,12.526320457458496,11.709539413452148,11.403985023498535,-0.0034638643264770508
1903181239576732544,339.2714502710149,34.58031321219789,-4.985164449885924,-5.916180913501208,16.53234100341797,17.301904678344727,16.71371078491211,16.335006713867188,15.963974952697754,16.94181251525879,16.520572662353516,16.36471176147461,-0.00860142707824707
1903149078861493632,339.26144283996246,34.23306407389384,0.8965133665687615,1.7543769684503423,16.939058303833008,18.381399154663086,17.280248641967773,16.6614933013916,16.136024475097656,17.808515548706055,16.884654998779297,16.578357696533203,-0.008455872535705566
1903148872703026944,339.04921840265143,34.35928129703168,-7.462197199899968,-6.072097772699211,16.36372947692871,17.3126277923584,16.557289123535156,16.1407470703125,15.742725372314453,16.87505340576172,16.332170486450195,16.151840209960938,-0.008187532424926758
1903150590689962112,339.2105956282221,34.328509616190345,5.914040009582965,-3.8502726671888987,17.272083282470703,19.271854400634766,17.91136360168457,17.03886604309082,16.214399337768555,18.639476776123047,17.3418025970459,16.735246658325195,0.002213120460510254
1903151071726294784,339.2315571191263,34.36335312060624,2.5171510724796633,-2.19998451209846,16.41031837463379,17.46419906616211,16.62492561340332,16.15050506591797,15.684048652648926,16.986286163330078,16.359394073486328,16.110918045043945,0.0317842960357666
1903152411756275584,339.30627427378744,34.39021513343846,-4.144752561528492,-5.923452054099355,15.857803344726562,16.654142379760742,15.98585033416748,15.583273887634277,15.134740829467773,16.24269676208496,15.796036720275879,15.54521369934082,0.12392234802246094
1903152961512265472,339.3551067182741,34.435102004610684,-9.707454705874731,-3.510161583013849,16.857501983642578,19.060321807861328,17.534608840942383,16.620731353759766,15.7859525680542,18.364831924438477,16.925233840942383,16.309717178344727,-0.023523926734924316
